MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
361.0,IO_NO_ANALYSIS_ATTR,1.0,E,There are no columns registered with the ANALYSIS attribute.,SASHELP.FSP.OK.SLIST
363.0,IO_DS_NOT_EXIST_ERROR,1.0,E,%L%1$ does not exist.,SASHELP.FSP.OK.SLIST
369.0,IO_VAR_MISS_ERROR,1.0,E,%lThe columns: %1$ do not exist on the table.,SASHELP.FSP.OK.SLIST
372.0,IO_VAR_MISS_WARN,1.0,W,%lThe columns: %1$ do not exist on the table.,SASHELP.FSP.OK.SLIST
373.0,DI_HIER_VAR_ERROR,1.0,E,%lThe columns: %1$ are assigned to a hierarchy but do,SASHELP.FSP.OK.SLIST
373.0,DI_HIER_VAR_ERROR,2.0,E,not exist on the table.,SASHELP.FSP.OK.SLIST
374.0,DI_HIER_EMPTY,1.0,E,%lThe hierarchy: %1$ has no assigned columns.,SASHELP.FSP.OK.SLIST
375.0,DI_HIER_VAR_WARN,1.0,W,%lThe columns: %1$ are assigned to a hierarchy but do,SASHELP.FSP.OK.SLIST
375.0,DI_HIER_VAR_WARN,2.0,W,not exist on the table.,SASHELP.FSP.OK.SLIST
376.0,DI_HIER_REG_ERROR,1.0,E,%lThe columns: %1$ are assigned to a hierarchy but,SASHELP.FSP.OK.SLIST
376.0,DI_HIER_REG_ERROR,2.0,E,are not registered.,SASHELP.FSP.OK.SLIST
377.0,DI_HIER_REG_WARN,1.0,W,%lThe columns: %1$ are assigned to a hierarchy but,SASHELP.FSP.OK.SLIST
377.0,DI_HIER_REG_WARN,2.0,W,are not registered,SASHELP.FSP.OK.SLIST
378.0,DI_HIER_CAT_ERROR,1.0,E,%lThe columns: %1$ are assigned to a hierarchy but,SASHELP.FSP.OK.SLIST
378.0,DI_HIER_CAT_ERROR,2.0,E,do not have the CATEGORY attribute.,SASHELP.FSP.OK.SLIST
379.0,DI_HIER_CAT_WARN,1.0,W,%lThe columns: %1$ are assigned to a hierarchy but,SASHELP.FSP.OK.SLIST
379.0,DI_HIER_CAT_WARN,2.0,W,do not have the CATEGORY attribute.,SASHELP.FSP.OK.SLIST
380.0,CL_HOTSPOTS,1.0,L,"Show Hotspots, Hide Hotspots, Notes",
381.0,IO_REMOTE_REQUIRED,1.0,E,%LIf the libname statement is to be submitted on a,SASHELP.FSP.OK.SLIST
381.0,IO_REMOTE_REQUIRED,2.0,E,"remote host, a remote host value other than '-LOCAL-'",SASHELP.FSP.OK.SLIST
381.0,IO_REMOTE_REQUIRED,3.0,E,is required.,SASHELP.FSP.OK.SLIST
382.0,IO_NAME_NOT_EXIST,1.0,E,%LThe physical name does not currently exist.,SASHELP.FSP.OK.SLIST
383.0,IN_ALIAS_ASSGN_FAILED,1.0,E,%LAlias assignment failed. See log for details.,SASHELP.FSP.OK.SLIST
384.0,IN_ALIAS_NOT_ASSGN,1.0,N,%LAlias not assigned.,SASHELP.FSP.OK.SLIST
