MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
418.0,IN_LEVEL_EXISTS,1.0,Q,%LLevels table %1$ already exists. Do you wish to replace it?,SASHELP.FSP.YN.SLIST
426.0,DI_EPILOG_NOT_FOUND,1.0,E,EPILOG entry %1$ not found. Verify the value of the EPILOG attribute for table %2$ in the repository.,SASHELP.FSP.OK.SLIST
427.0,DI_PROLOG_NOT_FOUND,1.0,E,PROLOG entry %1$ not found. Verify the value of the PROLOG attribute for table %2$ in the repository.,SASHELP.FSP.OK.SLIST
433.0,IN_NO_MB_FOUND_CREATE,1.0,Q,%LNo metabases found in the specified path.%n%nDo you wish to create one?,SASHELP.FSP.YN.SLIST
434.0,IN_NO_APPL_FOUND_CREATE,1.0,Q,%LNo application databases found in the specified path.%n%nDo you wish to create one?,SASHELP.FSP.YN.SLIST
435.0,IN_NO_OBJ_FOUND_CREATE,1.0,Q,%LNo object group databases found in the specified path.%n%nDo you wish to create one?,SASHELP.FSP.YN.SLIST
436.0,IN_NO_AD_FOUND_CREATE,1.0,Q,%LNo attribute dictionaries found in the specified path.%n%nDo you wish to create one?,SASHELP.FSP.YN.SLIST
449.0,IN_COPY_TO_WRITE_DENIED,1.0,E,%LWrite access for 'Copy to' database %1$ denied. Select another database or Cancel to quit.,SASHELP.FSP.OK.SLIST
451.0,IN_RECURSION,1.0,E,A column may not be used in its own definition.,SASHELP.FSP.OK.SLIST
451.0,IN_RECURSION,2.0,E,%1$ is used in the calculation of %2$.,SASHELP.FSP.OK.SLIST
453.0,IN_SELECT_CALC,1.0,N,You must select a calculation type before you can,SASHELP.FSP.OK.SLIST
453.0,IN_SELECT_CALC,2.0,N,specify the columns to use in the calculation.,SASHELP.FSP.OK.SLIST
460.0,IN_COMP_COL_REMOVED,1.0,N,Computed column %1$ is no longer valid.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,2.0,N,Column %2$ used in definition is no longer available.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,3.0,N,OK to delete computed column %1$ from the metabase.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,4.0,N,Cancel to cancel report.,SASHELP.FSP.OC.SLIST
462.0,IN_COMP_COL_REMOVED_ROMB,1.0,E,Computed column %1$ is no longer valid.,SASHELP.FSP.OK.SLIST
462.0,IN_COMP_COL_REMOVED_ROMB,2.0,E,Column %2$ used in definition is no longer available.,SASHELP.FSP.OK.SLIST
462.0,IN_COMP_COL_REMOVED_ROMB,3.0,E,You must delete column %1$ from the metabase before,SASHELP.FSP.OK.SLIST
462.0,IN_COMP_COL_REMOVED_ROMB,4.0,E,you can build a report with the selected table.,SASHELP.FSP.OK.SLIST
463.0,IN_COMP_COL_BAD_DEF,1.0,E,The definition of computed column %1$ is no longer available.,SASHELP.FSP.OC.SLIST
463.0,IN_COMP_COL_BAD_DEF,2.0,E,OK to delete %1$ from the metabase.,SASHELP.FSP.OC.SLIST
463.0,IN_COMP_COL_BAD_DEF,3.0,E,Cancel to cancel the report.,SASHELP.FSP.OC.SLIST
464.0,IN_COMP_COL_BAD_DEF_ROMB,1.0,E,The definition of computed column %1$ is no longer available.,SASHELP.FSP.OK.SLIST
464.0,IN_COMP_COL_BAD_DEF_ROMB,2.0,E,You must delete column %1$ from your metabase before you,SASHELP.FSP.OK.SLIST
464.0,IN_COMP_COL_BAD_DEF_ROMB,3.0,E,can build a report using the selected table.,SASHELP.FSP.OK.SLIST
464.0,IN_COMP_COL_BAD_DEF_ROMB,4.0,E,OK to cancel the report,SASHELP.FSP.OK.SLIST
468.0,IN_READONLY_PARMSCAT,1.0,N,%LUnable to open parameter catalog: %1$ in update mode. Temporary parameter values will be saved to %2$.,SASHELP.FSP.OK.SLIST
470.0,IN_CANT_LOAD_PARMSCAT,1.0,E,%LUnable to read parameter catalog: %1$. Default parameter values will be used.,SASHELP.FSP.OK.SLIST
471.0,IN_CANT_CONVERT_PARMSDS,1.0,W,%LUnable to convert parms data set: %1$ to a parameter catalog. Default parameter values will be used.,SASHELP.FSP.OK.SLIST
472.0,IN_CANT_CREATE_PARMSCAT,1.0,W,%LUnable to create parameter catalog: %1$,SASHELP.FSP.OK.SLIST
473.0,IN_CANT_SAVE_PARMSCAT,1.0,E,%LUnable to write to parameter catalog %1$. Parameter values were not saved.,SASHELP.FSP.OK.SLIST
479.0,IN_1LEVEL_PARMSCAT,1.0,W,%LA two-level name is required for the PARMS= option. Defaulting to %1$. Parameter values will not be saved.,SASHELP.FSP.OK.SLIST
480.0,IN_INVALID_PARMTYPE,1.0,W,%LInvalid parameter catalog entry type %1$. Using .SLIST instead.,SASHELP.FSP.OK.SLIST
481.0,IN_PARM_CONVERT_SUCCESSFUL,1.0,N,%LParameter data set %1$ successfully converted.,SASHELP.FSP.OK.SLIST
482.0,IN_INVALID_PARMCATNAME,1.0,E,%LInvalid parameter catalog name %1$. Using %2$. Parameter values will not be saved.,SASHELP.FSP.OK.SLIST
487.0,IN_WRITE_ACCESS_DENIED,1.0,W,%LYou do not have write access to %1$. Select another path or Cancel to quit.,SASHELP.FSP.OK.SLIST
511.0,IN_CAT_ENTRY_REQUIRED,1.0,E,"A FRAME, PROGRAM, or SCL catalog entry name is required.",SASHELP.FSP.OK.SLIST
514.0,IO_INVALID_VARIABLE,1.0,E,%lThe variable %1$ does not exist.,SASHELP.FSP.OK.SLIST
525.0,IN_TABLE_ALREADY_EXISTS,1.0,E,%LTable %1$ already exists. Specify another name or select Cancel to quit.,SASHELP.FSP.OK.SLIST
532.0,IN_ATTRIBUTE_NOT_FOUND,1.0,W,Attribute %1$ was not found in the attribute dictionary search path.,SASHELP.FSP.OK.SLIST
642.0,IN_NEW_CAT_WNAME,1.0,O,Create a New Configuration Catalog,SASHELP.FSP.OK.SLIST
699.0,DI__INVALID_LISTID,1.0,E,%lInvalid return list id.,SASHELP.FSP.OK.SLIST
805.0,DI_MISSING_APPEND_INFO,1.0,E,"Unable to add requested attribute to the repository because a value for one of the following is missing: dsetname, varname, attribute.",SASHELP.FSP.OK.SLIST
955.0,CL_ADD_COLUMN_POPUP,1.0,L,"Table Column, Computed Column, Distinct Count (NUNIQUE)",
993.0,IN_NO_MDDBS_FOUND,1.0,W,%LNo MDDB members exist for this attribute.,SASHELP.FSP.OK.SLIST
994.0,DI_MDDB_ENTRY_NOT_EXIST,1.0,W,"%LThe entry: %1$, which contains information for this attribute does not exist.",SASHELP.FSP.OK.SLIST
998.0,IN_DEFAULT_TOPLEVEL,1.0,O,-ALL-,SASHELP.FSP.OK.SLIST
1062.0,IN_EQUATION_NOT_DEFINED,1.0,E,%lEquation does not exist. Press Define.,SASHELP.FSP.OK.SLIST
1190.0,IO_MDDB_NOT_EXIST,1.0,E,%LMDDB %1$ does not exist.,SASHELP.FSP.OK.SLIST
1194.0,IO_MDDB_SYNC,1.0,N,%LSynchronization of the MDDB registration with the MDDB file completed successfully.,SASHELP.FSP.OK.SLIST
1236.0,IO_NO_EDIT_BASETABL,1.0,W,%LThe value of the BASETABL attribute may not be edited for MDDB's created with the MDDB object in EIS. Modify the value from the MDDB object used to create the MDDB file.,SASHELP.FSP.OK.SLIST
1258.0,DI_MDDB_NO_ANALYSIS,1.0,W,"%LFor MDDB registrations, the ANALYSIS attribute may only be modified or deleted if the column is a computed column.",SASHELP.FSP.OK.SLIST
1270.0,DI_MDDB_NO_COL_DELETE,1.0,N,%LOnly computed and NUNIQUE columns can be deleted from a MDDB registration.,SASHELP.FSP.OK.SLIST
1271.0,DI_MDDB_NO_CATEGORY,1.0,W,"%LFor MDDB registrations, the CATEGORY attribute may only be deleted if the column is a computed column.",SASHELP.FSP.OK.SLIST
1292.0,IN_VERIFY_DEL_MAPINFO_HIER,1.0,Q,%LThe hierarchy selected for deletion is used by the MAPINFO attribute. The hierarchy will also be deleted from the MAPINFO attribute. Are you sure you wish to delete this hierarchy?,SASHELP.FSP.YN.SLIST
1293.0,IN_MAPINFO_COLS_CHANGED,1.0,W,"%LThe column order for the hierarchy, %1$, has been modified. This hierarchy is used by the MAPINFO attribute. The MAPINFO attribute may require modification.",SASHELP.FSP.OK.SLIST
1410.0,DI_NO_ATTR_ADDED,1.0,W,%lThe %1$ attribute cannot be registered for %2$.,SASHELP.FSP.OK.SLIST
1418.0,DI_ATTR_EXIST,1.0,W,%lThe %1$ attribute is already registered for %2$.,SASHELP.FSP.OK.SLIST
1418.0,DI_ATTR_EXIST,2.0,W,Edit the attribute to modify.,SASHELP.FSP.OK.SLIST
1430.0,DI_NO_ATTR_MDDB,1.0,W,%lThe %1$ attribute cannot be registered to,SASHELP.FSP.OK.SLIST
1430.0,DI_NO_ATTR_MDDB,2.0,W,a MDDB table.,SASHELP.FSP.OK.SLIST
1440.0,IO_DND_REG_EXISTS,1.0,E,Registration %1$ already exists.,SASHELP.FSP.OK.SLIST
1447.0,IN_DND_APPL_WNAME,1.0,O,Rename/Replace Application,SASHELP.FSP.OK.SLIST
1457.0,IO_DND_APPL_EXISTS,1.0,E,Application %1$ already exists.,SASHELP.FSP.OK.SLIST
1467.0,IO_DND_REGNAME_REQUIRED,1.0,E,A registration name is required.,SASHELP.FSP.OK.SLIST
1474.0,IN_DND_REG_WNAME,1.0,O,Rename/Replace Metabase Registration,SASHELP.FSP.OK.SLIST
1514.0,DI_MAPINFO_ATTRS_NOT_EXIST,1.0,E,%LThe following attributes are required: HIERARCH and ANALYSIS.,SASHELP.FSP.OK.SLIST
1538.0,IN_MAPINFO_HIER_DELETE,1.0,Q,%lAre you sure you really wish to delete the assigned MAPINFO for hierarchy %1$?,SASHELP.FSP.OC.SLIST
1538.0,IN_MAPINFO_HIER_DELETE,2.0,Q,%n,SASHELP.FSP.OC.SLIST
1538.0,IN_MAPINFO_HIER_DELETE,3.0,Q,"Use OK to delete, Cancel to quit.",SASHELP.FSP.OC.SLIST
1543.0,DI_MAPINFO_COLUMN_ORDER,1.0,W,"%lThe column order for the hierarchy, %1$, has been modified.",SASHELP.FSP.OC.SLIST
1543.0,DI_MAPINFO_COLUMN_ORDER,2.0,W,%n,SASHELP.FSP.OC.SLIST
1543.0,DI_MAPINFO_COLUMN_ORDER,3.0,W,"Use OK to continue, Cancel to quit.",SASHELP.FSP.OC.SLIST
1545.0,DI_MAPINFO_NOT_INCLUDED,1.0,E,%lMAPINFO information could not be included from %1$.,SASHELP.FSP.OK.SLIST
1547.0,IN_MAPINFO_INCLUDE,1.0,E,%lPlease select a Table and a Hierarchy to include or press Cancel to quit.,SASHELP.FSP.OK.SLIST
1548.0,IO_MAPINFO_INVALID_MAPDATA,1.0,E,%lInvalid Map data set.,SASHELP.FSP.OK.SLIST
1550.0,DI_MAPINFO_MARKER_NOT_EXIST,1.0,W,%lMarker data set %1$ does not exist. Select Edit Marker to create a marker data set.,SASHELP.FSP.OK.SLIST
1553.0,DI_MAPINFO_INVALID_MARKER,1.0,E,%lInvalid marker data set.,SASHELP.FSP.OK.SLIST
1554.0,DI_MAPINFO_MARKER_NOUPDATE,1.0,W,%lMarker data set %1$ cannot be opened in update mode. Changes will not be saved.,SASHELP.FSP.OC.SLIST
1554.0,DI_MAPINFO_MARKER_NOUPDATE,2.0,W,%n,SASHELP.FSP.OC.SLIST
1554.0,DI_MAPINFO_MARKER_NOUPDATE,3.0,W,"Select OK to continue, Cancel to quit.",SASHELP.FSP.OC.SLIST
1555.0,DI_MAPINFO_SAVE_ROTATE,1.0,W,%lRotate/Tilt information could not be saved.,SASHELP.FSP.OK.SLIST
1556.0,DI_MAPINFO_SAVE_NODE,1.0,W,%lNode information could not be saved.,SASHELP.FSP.OK.SLIST
1557.0,DI_MAPINFO_CLEAR_NODE,1.0,W,%lNode information could not be cleared.,SASHELP.FSP.OK.SLIST
1631.0,IO_SELVAR_MINSEL,1.0,E,%LA minimum of %1 selection(s) is required for the %2$ type.,SASHELP.FSP.OK.SLIST
1658.0,IO_NAME_INVALID_2,1.0,E,"The name ""%$"" is not a valid SAS name.",SASHELP.FSP.OK.SLIST
1690.0,IN_SELECT_ATTR,1.0,E,%lAn attribute is required. Please select one.,SASHELP.FSP.OK.SLIST
1691.0,IO_NO_EIS_APP_NAME,1.0,E,"%lA complete application name has not been specified.  Please check the path, application database name, and application name.",SASHELP.FSP.OK.SLIST
1692.0,IO_NO_EIS_ADB_NAME,1.0,E,%lA complete application database name has not been specified.  Please check the path and application database name.,SASHELP.FSP.OK.SLIST
