MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
2058.0,TOO_MANY_VALUES_CHAR,2.0,W,and cannot be used. Please choose another column.,SASHELP.FSP.OK.SLIST
2059.0,TOO_MANY_VALUES_NUM,1.0,W,The %1$ column %2$ has too many distinct values %N,SASHELP.FSP.OK.SLIST
2059.0,TOO_MANY_VALUES_NUM,2.0,W,"to be used as ""Discrete."" The column usage is being changed to ""Continuous.""",SASHELP.FSP.OK.SLIST
2060.0,NO_MODEL,1.0,E,%LNo model for table %1$ can be created because%N,SASHELP.FSP.OK.SLIST
2060.0,NO_MODEL,2.0,E,%2$.,SASHELP.FSP.OK.SLIST
2061.0,STAT_CHANGED,1.0,I,Statistic changed.,SASHELP.FSP.OK.SLIST
2062.0,ALL_MISSING,1.0,W,All data values for this column are missing.%N,SASHELP.FSP.OK.SLIST
2062.0,ALL_MISSING,2.0,W,Please choose another column.,SASHELP.FSP.OK.SLIST
2063.0,NEGATIVE_VALUES,1.0,W,This column contains negative values and cannot %N,SASHELP.FSP.OK.SLIST
2063.0,NEGATIVE_VALUES,2.0,W,be used in this role. Please choose another column.,SASHELP.FSP.OK.SLIST
2064.0,COLUMN_WITH_DUP_VALUES,1.0,W,The data values for column %1$ are not unique. %N,SASHELP.FSP.OK.SLIST
2064.0,COLUMN_WITH_DUP_VALUES,2.0,W,Only the first row containing a %1$ value is used. %N,SASHELP.FSP.OK.SLIST
2064.0,COLUMN_WITH_DUP_VALUES,3.0,W,Other rows containing duplicated %1$ values are ignored. %N,SASHELP.FSP.OK.SLIST
2064.0,COLUMN_WITH_DUP_VALUES,4.0,W,"To display duplicated X values, use the Plot viewer.",SASHELP.FSP.OK.SLIST
2065.0,ALL_DUPS,1.0,W,All data values for this column are the same. %N,SASHELP.FSP.OK.SLIST
2065.0,ALL_DUPS,2.0,W,Please choose another column.,SASHELP.FSP.OK.SLIST
2066.0,GNG_WINDOW_TOO_SMALL,1.0,W,The Graph-N-Go window is too small. It is being resized.,SASHELP.FSP.OK.SLIST
2067.0,MAIN_WINDOW_TOO_SMALL,1.0,W,The main SAS window is too small. It is being resized.,SASHELP.FSP.OK.SLIST
2068.0,TABLE_WITHOUT_DATA,1.0,W,Table %1$ does not have enough data to create useful graphs. %N,SASHELP.FSP.OK.SLIST
2068.0,TABLE_WITHOUT_DATA,2.0,W,It cannot be used for a model.,SASHELP.FSP.OK.SLIST
2069.0,REPLACE_CATENTRY,1.0,I,Catalog entry %1$ already exists.%N,SASHELP.FSP.YN.SLIST
2069.0,REPLACE_CATENTRY,2.0,I,Do you want to replace it?,SASHELP.FSP.YN.SLIST
2070.0,REPLACE_FILE,1.0,I,File %1$ already exists.%N,SASHELP.FSP.YN.SLIST
2070.0,REPLACE_FILE,2.0,I,Do you want to replace it?,SASHELP.FSP.YN.SLIST
2071.0,WHERE_TOO_FEW_ROWS,1.0,W,The Where Expression will not be used  because %N,SASHELP.FSP.OK.SLIST
2071.0,WHERE_TOO_FEW_ROWS,2.0,W,there are not enough rows to create a useful graph.,SASHELP.FSP.OK.SLIST
2072.0,DELETE_WITH_OBJECTS,1.0,W,Deleting this viewer will also delete other viewers it contains.  To avoid deleting %N,SASHELP.FSP.YN.SLIST
2072.0,DELETE_WITH_OBJECTS,2.0,W,"the other viewers, move them to the side and then delete this viewer. %N %N",SASHELP.FSP.YN.SLIST
2072.0,DELETE_WITH_OBJECTS,3.0,W,Delete viewer and its contained viewers?,SASHELP.FSP.YN.SLIST
2073.0,CLOSE_WITH_OBJECTS,1.0,W,One or more of your viewers contains other viewers.  %N,SASHELP.FSP.YN.SLIST
2073.0,CLOSE_WITH_OBJECTS,2.0,W,Contained viewers cannot be saved.  %N,SASHELP.FSP.YN.SLIST
2073.0,CLOSE_WITH_OBJECTS,3.0,W,"To preserve a contained viewer, move it to the side before closing this window. %N %N",SASHELP.FSP.YN.SLIST
2073.0,CLOSE_WITH_OBJECTS,4.0,W,Close Graph-N-Go window?,SASHELP.FSP.YN.SLIST
2074.0,SAVED,1.0,I,Saving to  %1$,SASHELP.FSP.OK.SLIST
2075.0,CATEGORY_ITEMS,1.0,I,Category has %1$ bins,SASHELP.FSP.OK.SLIST
2076.0,SERIES_ITEMS,1.0,I,Series has %1$ bins,SASHELP.FSP.OK.SLIST
