MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
3307.0,IO_USE1FREQ,1.0,E,Use only one frequency variable.,SASHELP.FSP.OK.SLIST
3312.0,IO_USE1WEIGHT,1.0,E,Use only one weight variable.,SASHELP.FSP.OK.SLIST
3313.0,IO_USE1ID,1.0,E,Use only one identification variable.,SASHELP.FSP.OK.SLIST
3314.0,IO_USEINPUT,1.0,E,Must use at least one input variable.,SASHELP.FSP.OK.SLIST
3392.0,IO_VARNMUSED,1.0,E,Variable with the same name already exists.,SASHELP.FSP.OK.SLIST
3392.0,IO_VARNMUSED,2.0,E,Specify a different name.,SASHELP.FSP.OK.SLIST
3397.0,IO_SAVED_HTML,1.0,N,HTML saved to file %1.,SASHELP.FSP.OK.SLIST
3409.0,IO_NOLIBREF,1.0,E,Library is not assigned.,SASHELP.FSP.OK.SLIST
3414.0,IN_SAMPDONE,1.0,N,Sampling completed.  Data set %1$ has been created.,SASHELP.FSP.OK.SLIST
3417.0,IO_WRONG_VALUE1,1.0,E,"Invalid value, value should be >= %1$ and <= %2$.",SASHELP.FSP.OK.SLIST
3420.0,IN_REMOVE,1.0,O,Select row you wish to delete then select REMOVE.,SASHELP.FSP.OK.SLIST
3422.0,IN_ACTIVE_ROW,1.0,O,Select a row in the table.,SASHELP.FSP.OK.SLIST
3423.0,IN_BONUS_INUSE,1.0,W,Bonus variable already in use.,SASHELP.FSP.OK.SLIST
3424.0,IO_INVALID_BONUS,1.0,E,Invalid bonus variable.,SASHELP.FSP.OK.SLIST
3425.0,IO_WRONG_VALUE2,1.0,E,"Invalid value, value should be > %1$ and <= %2$.",SASHELP.FSP.OK.SLIST
3428.0,IO_WRONG_VALUE3,1.0,E,"Invalid value, value should be >= %1$.",SASHELP.FSP.OK.SLIST
3430.0,IO_WRNGDATA,1.0,E,Data set type is not valid.  Type must be either %1$.,SASHELP.FSP.OK.SLIST
3438.0,IO_OUTRANGE,1.0,E,Invalid value.  Value must be %1$.,SASHELP.FSP.OK.SLIST
3444.0,IO_NOTSASNAME,1.0,E,Invalid data set name specified.,SASHELP.FSP.OK.SLIST
3445.0,IO_NOSTRATVAR,1.0,E,Specify at least one stratification variable.,SASHELP.FSP.OK.SLIST
3448.0,IO_NODEVVAR,1.0,E,Specify one deviation variable.,SASHELP.FSP.OK.SLIST
3450.0,IO_VARNOTFOUND,1.0,E,No %1$ variable found in the data,SASHELP.FSP.OK.SLIST
