locale,key,lineno,text
ja,COEFF_VLABEL,1.0,\u4fc2\u6570
ja,COUNT_VLABEL,1.0,\u5ea6\u6570
ja,CUMAPPROVALRATE_VLABEL,1.0,\u7d2f\u7a4d\u627f\u8a8d\u7387
ja,CUMCOUNT_VLABEL,1.0,\u7d2f\u7a4d\u5ea6\u6570
ja,CUMEVENTCOUNT_VLABEL,1.0,\u7d2f\u7a4d\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,CUMEVENTRATE_TITLE,1.0,\u30b9\u30b3\u30a2\u5225\u306e\u7d2f\u7a4d\u30a4\u30d9\u30f3\u30c8\u7387
ja,CUMEVENTRATE_VLABEL,1.0,\u7d2f\u7a4d\u30a4\u30d9\u30f3\u30c8\u7387
ja,CUMINDETCOUNT_VLABEL,1.0,\u7d2f\u7a4d\u4e0d\u5b9a\u5ea6\u6570
ja,CUMINDETRATE_VLABEL,1.0,\u7d2f\u7a4d\u4e0d\u5b9a\u7387
ja,CUMNEVENTCOUNT_VLABEL,1.0,\u7d2f\u7a4d\u975e\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,CUMNEVENTRATE_VLABEL,1.0,\u7d2f\u7a4d\u975e\u30a4\u30d9\u30f3\u30c8\u7387
ja,CUTOFFOUTOFRANGE_ERROR,1.0,"Error:  \u30e6\u30fc\u30b6\u30fc\u6307\u5b9a\u306e\u30ab\u30c3\u30c8\u30aa\u30d5\u5024\u306f\u30bf\u30fc\u30b2\u30c3\u30c8\u5024\u306e\u7bc4\u56f2 [%#1s,%#2s) \u5185\u306e\u5024\u3067\u3042\u308b\u5fc5\u8981\u304c\u3042\u308a\u307e\u3059\u3002"
ja,CUTOFFSCORE_VLABEL,1.0,\u30ab\u30c3\u30c8\u30aa\u30d5\u30b9\u30b3\u30a2
ja,DATAROLE_VLABEL,1.0,\u30c7\u30fc\u30bf\u306e\u5f79\u5272
ja,DISPVAR_VLABEL,1.0,\u5909\u6570
ja,DISPWOE_VLABEL,1.0,\u65b0\u3057\u3044 WOE
ja,EFFECTNUM_VLABEL,1.0,\u52b9\u679c\u756a\u53f7
ja,EFFECT_VLABEL,1.0,\u52b9\u679c
ja,EFFLABEL_VLABEL,1.0,\u52b9\u679c\u306e\u30e9\u30d9\u30eb
ja,EMCCF_VLABEL,1.0,\u5e73\u5747 CCF
ja,EMEXPOSURE_VLABEL,1.0,\u5e73\u5747\u30a8\u30af\u30b9\u30dd\u30fc\u30b8\u30e3
ja,EMLGD_VLABEL,1.0,\u5e73\u5747 LGD
ja,EMPD_VLABEL,1.0,\u5e73\u5747\u4e88\u6e2c\u78ba\u7387
ja,EMPIRICALODDS_VLABEL,1.0,\u7d4c\u9a13\u30aa\u30c3\u30ba
ja,ERATE_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u7387
ja,EVENTCOUNT_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,EVENTODDS_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u306e\u30aa\u30c3\u30ba
ja,EVENTRATETARGET_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u7387 %#1s = %#2s
ja,EVENTRATE_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u7387
ja,EXPORTROLE_VLABEL,1.0,\u30a8\u30af\u30b9\u30dd\u30fc\u30c8\u3055\u308c\u308b\u5f79\u5272
ja,EXPOSUREVAR_VLABEL,1.0,\u30a8\u30af\u30b9\u30dd\u30fc\u30b8\u30e3\u5909\u6570
ja,FORMAT_VLABEL,1.0,\u51fa\u529b\u5f62\u5f0f
ja,FREQ_VLABEL,1.0,\u5ea6\u6570
ja,GENERATEBINS_NOTE,1.0,\u9593\u9694\u5909\u6570\u306e\u30d3\u30f3\u3092\u751f\u6210\u4e2d
ja,GENERATEFROZENBINS_NOTE,1.0,\u56fa\u5b9a\u306e\u30b0\u30eb\u30fc\u30d4\u30f3\u30b0\u5b9a\u7fa9\u306b\u5b9a\u7fa9\u3055\u308c\u305f\u9593\u9694\u5909\u6570\u306e\u30d3\u30f3\u3092\u751f\u6210\u4e2d
ja,GENERATEIMPORTBINS_NOTE,1.0,\u30a4\u30f3\u30dd\u30fc\u30c8\u3055\u308c\u305f\u30b0\u30eb\u30fc\u30d4\u30f3\u30b0\u5b9a\u7fa9\u306b\u5b9a\u7fa9\u3055\u308c\u3066\u3044\u308b\u9593\u9694\u5909\u6570\u306e\u30d3\u30f3\u3092\u751f\u6210\u4e2d
ja,GINIORDER_VLABEL,1.0,Gini \u306e\u9806\u5e8f
ja,GINI_VLABEL,1.0,Gini \u7d71\u8a08\u91cf
ja,GNRESPRATE_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7\u975e\u30a4\u30d9\u30f3\u30c8\u7387
ja,GRESPRATE_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7\u30a4\u30d9\u30f3\u30c8\u7387
ja,GROUP_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7
ja,GRPVAR_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7\u5909\u6570
ja,GRP_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7
ja,GVALUES_VLABEL,1.0,\u30b0\u30eb\u30fc\u30d7\u5024
ja,HEADER_BUCKETLOG_TITLE,1.0,\u5bfe\u8a71\u578b\u306e\u30b9\u30b3\u30a2\u7bc4\u56f2\u30ed\u30b0
ja,HEADER_BUCKETOUT_TITLE,1.0,\u5bfe\u8a71\u578b\u306e\u30b9\u30b3\u30a2\u7bc4\u56f2\u51fa\u529b
ja,HEADER_SCORECARDLOG_TITLE,1.0,\u5bfe\u8a71\u578b\u306e\u30b9\u30b3\u30a2\u30ab\u30fc\u30c9\u30dd\u30a4\u30f3\u30c8\u30ed\u30b0
ja,HEADER_SCORECARDOUT_TITLE,1.0,\u5bfe\u8a71\u578b\u306e\u30b9\u30b3\u30a2\u30ab\u30fc\u30c9\u30dd\u30a4\u30f3\u30c8\u51fa\u529b
ja,HIGHPREDPROB_VLABEL,1.0,\u4e88\u6e2c\u78ba\u7387\u306e\u4e0a\u9650\u3044\u304d\u5024
ja,HIGHRANGE_VLABEL,1.0,\u4e0a\u9650\u7bc4\u56f2
ja,HIGHTHRESHOLD_VLABEL,1.0,\u30b9\u30b3\u30a2\u306e\u4e0a\u9650\u3044\u304d\u5024
ja,INDETCOUNT_VLABEL,1.0,\u4e0d\u5b9a\u5ea6\u6570
ja,INDEX_VLABEL,1.0,\u30a4\u30f3\u30c7\u30c3\u30af\u30b9
ja,INFEVENTCOUNT_VLABEL,1.0,\u30ea\u30b8\u30a7\u30af\u30c8\u63a8\u5b9a\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,INFEVENTRATE_VLABEL,1.0,\u30ea\u30b8\u30a7\u30af\u30c8\u63a8\u5b9a\u30a4\u30d9\u30f3\u30c8\u7387
ja,INFNEVENTCOUNT_VLABEL,1.0,\u30ea\u30b8\u30a7\u30af\u30c8\u63a8\u5b9a\u975e\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,INFOVALORDER_VLABEL,1.0,\u60c5\u5831\u5024\u306e\u9806\u5e8f
ja,INFOVAL_VLABEL,1.0,\u60c5\u5831\u5024
ja,INPUTVAR_VLABEL,1.0,\u5165\u529b\u5909\u6570
ja,INPUT_VLABEL,1.0,\u5165\u529b\u5909\u6570
ja,INTERCEPT_VLABEL,1.0,\u5207\u7247
ja,INVALID_NOTE,1.0,Note: %s \u306b\u6307\u5b9a\u3057\u305f\u5024\u306f\u7121\u52b9\u3067\u3059\u3002
ja,LABEL_VLABEL,1.0,\u30e9\u30d9\u30eb
ja,LEVEL_VLABEL,1.0,\u6c34\u6e96
ja,LGDVAR_VLABEL,1.0,LGD \u5909\u6570
ja,LOGEVENTODDS_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u306e\u5bfe\u6570\u30aa\u30c3\u30ba
ja,LOWPREDPROB_VLABEL,1.0,\u4e88\u6e2c\u78ba\u7387\u306e\u4e0b\u9650\u3044\u304d\u5024
ja,LOWRANGE_VLABEL,1.0,\u4e0b\u9650\u7bc4\u56f2
ja,LOWTHRESHOLD_VLABEL,1.0,\u30b9\u30b3\u30a2\u306e\u4e0b\u9650\u3044\u304d\u5024
ja,MANUALWOE_VLABEL,1.0,\u624b\u52d5\u3067\u306e WOE
ja,MAPPINGSPECIALVALUES_NOTE,1.0,\u7279\u6b8a\u30b3\u30fc\u30c9\u5024\u306e\u30de\u30c3\u30d4\u30f3\u30b0
ja,MAREVENTRATE_VLABEL,1.0,\u9650\u754c\u30a4\u30d9\u30f3\u30c8\u7387
ja,MARGINDETRATE_VLABEL,1.0,\u9650\u754c\u4e0d\u5b9a\u7387
ja,MARNEVENTRATE_VLABEL,1.0,\u9650\u754c\u975e\u30a4\u30d9\u30f3\u30c8\u7387
ja,MAXBINTOTAL_VLABEL,1.0,\u6700\u5927\u7dcf\u6570
ja,MAXBINWIDTH_VLABEL,1.0,\u6700\u5927\u30ab\u30c3\u30c8\u30aa\u30d5\u5dee\u5206
ja,MAXNUMBINS_VLABEL,1.0,\u6700\u5927\u30b0\u30eb\u30fc\u30d7\u6570
ja,MIDPOINT_VLABEL,1.0,\u4e2d\u9593\u70b9
ja,MINBINDIFF_VLABEL,1.0,\u6700\u5c0f WOE \u5dee\u5206
ja,MINBINTOTAL_VLABEL,1.0,\u6700\u5c0f\u7dcf\u6570
ja,MINBINWIDTH_VLABEL,1.0,\u6700\u5c0f\u30ab\u30c3\u30c8\u30aa\u30d5\u5dee\u5206
ja,MINNUMBINS_VLABEL,1.0,\u6700\u5c0f\u30b0\u30eb\u30fc\u30d7\u6570
ja,MINNUMEVENT_VLABEL,1.0,\u6700\u5c0f\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,MINNUMNONEVENT_VLABEL,1.0,\u6700\u5c0f\u975e\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,MISSING_VLABEL,1.0,\u6b20\u640d
ja,NAME_VLABEL,1.0,\u540d\u524d
ja,NEUTRAL_VLABEL,1.0,\u30cb\u30e5\u30fc\u30c8\u30e9\u30eb\u30b9\u30b3\u30a2
ja,NEVENTCOUNT_VLABEL,1.0,\u975e\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570
ja,NEWGINI_VLABEL,1.0,\u65b0\u3057\u3044 Gini
ja,NEWINFOVAL_VLABEL,1.0,\u65b0\u3057\u3044\u60c5\u5831\u5024
ja,NEWROLE_VLABEL,1.0,\u65b0\u3057\u3044\u5f79\u5272
ja,NOCODESDATA_ERROR,1.0,Error:  \u7279\u6b8a\u30b3\u30fc\u30c9\u306e\u4f7f\u7528\u3092\u306f\u3044\u306b\u8a2d\u5b9a\u3055\u308c\u3066\u3044\u308b\u5834\u5408\u3001Codes \u30c7\u30fc\u30bf\u30bb\u30c3\u30c8\u3092\u6307\u5b9a\u3057\u3066\u304f\u3060\u3055\u3044\u3002
ja,NOFINEDETAIL_ERROR,1.0,Error:  \u8a73\u7d30\u30c7\u30fc\u30bf\u30bb\u30c3\u30c8\u304c\u5b58\u5728\u3057\u307e\u305b\u3093\u3002\u30ce\u30fc\u30c9\u3092\u5b9f\u884c\u3057\u3066\u304b\u3089\u3001Freeze=Y \u3092\u8a2d\u5b9a\u3057\u3066\u521d\u671f\u5024\u3092\u4f5c\u6210\u3057\u3066\u304f\u3060\u3055\u3044\u3002
ja,NONBINTARGETTRANS_ERROR,1.0,Error:  \u9593\u9694\u5c3a\u5ea6\u306e\u30bf\u30fc\u30b2\u30c3\u30c8\u5909\u6570\u304b\u3089\u4e8c\u5024\u3067\u306a\u3044\u30bf\u30fc\u30b2\u30c3\u30c8\u5909\u6570\u304c\u4f5c\u6210\u3055\u308c\u307e\u3057\u305f\u3002\u9593\u9694\u5c3a\u5ea6\u306e\u30bf\u30fc\u30b2\u30c3\u30c8\u5909\u6570\u30aa\u30d7\u30b7\u30e7\u30f3\u30d7\u30ed\u30d1\u30c6\u30a3\u3092\u5909\u66f4\u3057\u3066\u304f\u3060\u3055\u3044\u3002
ja,NONEVENTRATE_VLABEL,1.0,\u975e\u30a4\u30d9\u30f3\u30c8\u7387
ja,NORMVALUE_VLABEL,1.0,\u6b63\u898f\u5316\u3055\u308c\u305f\u5024
ja,ORIGGINI_VLABEL,1.0,\u30aa\u30ea\u30b8\u30ca\u30eb Gini
ja,ORIGINFOVAL_VLABEL,1.0,\u30aa\u30ea\u30b8\u30ca\u30eb\u60c5\u5831\u5024
ja,PARCELING_ERROR,1.0,ERROR: \u30d1\u30fc\u30bb\u30ea\u30f3\u30b0\u306f\u5b9f\u884c\u3067\u304d\u307e\u305b\u3093\u3067\u3057\u305f\u3002[\u30a4\u30d9\u30f3\u30c8\u7387\u306e\u5897\u52a0] \u30d7\u30ed\u30d1\u30c6\u30a3\u306e\u5024\u3092\u5897\u52a0\u3057\u3066\u304f\u3060\u3055\u3044\u3002
ja,PERCENTEVENTCOUNT_VLABEL,1.0,\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570\u7387
ja,PERCENTSAMPLE_VLABEL,1.0,\u30b5\u30f3\u30d7\u30eb\u7387
ja,PERCENT_VLABEL,1.0,\u30d1\u30fc\u30bb\u30f3\u30c8
ja,POPPERCENTAGE_VLABEL,1.0,\u6bcd\u96c6\u56e3\u306e\u30d1\u30fc\u30bb\u30f3\u30c8
ja,POSTERIORVAR_VLABEL,1.0,\u4e8b\u5f8c\u5909\u6570
ja,PPERCENT_VLABEL,1.0,\u6bcd\u96c6\u56e3\u306e\u30d1\u30fc\u30bb\u30f3\u30c8
ja,PREDEFINED_VLABEL,1.0,\u4e8b\u524d\u5b9a\u7fa9\u3055\u308c\u305f\u30b0\u30eb\u30fc\u30d4\u30f3\u30b0
ja,PREDICTEDODDS_VLABEL,1.0,\u4e88\u6e2c\u30aa\u30c3\u30ba
ja,PROCGRPVAR_VLABEL,1.0,Arbor \u751f\u6210\u306e\u30b0\u30eb\u30fc\u30d7\u5909\u6570
ja,PROCLEVEL_VLABEL,1.0,\u5bfe\u8a71\u578b\u306e\u6c34\u6e96
ja,PROCVAR_VLABEL,1.0,Arbor \u306e\u5165\u529b\u5909\u6570
ja,PROCWOEVAR_VLABEL,1.0,Arbor \u751f\u6210\u306e WOE \u5909\u6570
ja,PROPPOP_VLABEL,1.0,\u6bcd\u96c6\u56e3\u306e\u6bd4\u7387
ja,PROPTOTEVENTCOUNT_VLABEL,1.0,\u5408\u8a08\u30a4\u30d9\u30f3\u30c8\u5ea6\u6570\u306e\u6bd4\u7387
ja,RANGETOOSMALL_NOTE,1.0,\u6307\u5b9a\u3057\u305f\u30d0\u30b1\u30c3\u30c8\u6570\u306b\u5bfe\u3057\u3066\u3001\u7bc4\u56f2\u304c\u72ed\u3059\u304e\u307e\u3059
ja,REJECTTOTAL_VLABEL,1.0,\u30ea\u30b8\u30a7\u30af\u30c8\u5408\u8a08
ja,REJEVENTRATE_TITLE,1.0,\u30ea\u30b8\u30a7\u30af\u30c8\u30a4\u30f3\u30d5\u30a1\u30ec\u30f3\u30b9: \u30a4\u30d9\u30f3\u30c8\u7387
ja,RESETNUMBUCKETS_NOTE,1.0,\u30d0\u30b1\u30c3\u30c8\u6570\u306f %#1s \u304b\u3089 %#2s \u306b\u30ea\u30bb\u30c3\u30c8\u3055\u308c\u307e\u3059
ja,RESET_NOTE,1.0,%s \u306e\u5024\u306f\u30c7\u30d5\u30a9\u30eb\u30c8\u5024\u306b\u30ea\u30bb\u30c3\u30c8\u3055\u308c\u307e\u3059\u3002
ja,ROLE_VLABEL,1.0,\u5f79\u5272
ja,SATURATED_VLABEL,1.0,\u98fd\u548c
ja,SCOREBUCKET_VLABEL,1.0,\u30b9\u30b3\u30a2\u30d0\u30b1\u30c3\u30c8
ja,SCORECARD_TITLE,1.0,\u30b9\u30b3\u30a2\u30ab\u30fc\u30c9
ja,SCPTS_VLABEL,1.0,\u30b9\u30b3\u30a2\u30ab\u30fc\u30c9\u30dd\u30a4\u30f3\u30c8
ja,SIGN_VLABEL,1.0,\u7b26\u53f7
ja,SPECIALCODEVALUES_NOTE,1.0,\u7279\u6b8a\u30b3\u30fc\u30c9\u5024
ja,SUMSTATS_TITLE,1.0,\u8981\u7d04\u7d71\u8a08\u91cf
ja,TARGETOUTOFRANGE_ERROR,1.0,Error:  \u6307\u5b9a\u7bc4\u56f2\u5916\u306b\u9593\u9694\u5c3a\u5ea6\u306e\u30bf\u30fc\u30b2\u30c3\u30c8\u5909\u6570\u306e\u5024\u304c\u3042\u308a\u307e\u3059\u3002
ja,TEFFECTNUM_VLABEL,1.0,Tscore \u306e\u756a\u53f7
ja,TESTEVENTRATE_VLABEL,1.0,\u30c6\u30b9\u30c8\u30c7\u30fc\u30bf\u30d9\u30f3\u30c8\u7387
ja,TRAINEVENTRATE_VLABEL,1.0,\u5b66\u7fd2\u30c7\u30fc\u30bf\u30a4\u30d9\u30f3\u30c8\u7387
ja,TVALUE_VLABEL,1.0,T \u5024
ja,TYPE_VLABEL,1.0,\u7a2e\u985e
ja,VALIDEVENTRATE_VLABEL,1.0,\u691c\u8a3c\u30c7\u30fc\u30bf\u30a4\u30d9\u30f3\u30c8\u7387
ja,VALUE_VLABEL,1.0,\u5024
ja,VARIABLE_VLABEL,1.0,\u5909\u6570
ja,WOEVAR_VLABEL,1.0,WOE \u5909\u6570
ja,WTAVG_VLABEL,1.0,\u52a0\u91cd\u5e73\u5747
ja,WTEV_VLABEL,1.0,\u6839\u62e0\u306e\u91cd\u307f (WOE)
ko,ABSCOEFF_VLABEL,1.0,\uc808\ub300 \uacc4\uc218
ko,ABSTVALUE_VLABEL,1.0,\uc808\ub300 T \uac12
ko,ACCEPTEVENTCOUNT_VLABEL,1.0,\uc2b9\uc778 \uc774\ubca4\ud2b8 \uc218
ko,ACCEPTEVENTRATE_VLABEL,1.0,\uc2b9\uc778 \uc774\ubca4\ud2b8 \ube44\uc728
ko,ACCEPTNEVENTCOUNT_VLABEL,1.0,\uc2b9\uc778 \ube44\uc774\ubca4\ud2b8 \uc218
ko,ACCEPTTOTAL_VLABEL,1.0,\uc2b9\uc778 \ucd1d \ud569\uacc4
ko,ACTUALINFERRED_VLABEL,1.0,\uc2b9\uc778 / \ucd94\ub860
ko,ADAVGMARGPROFIT_VLABEL,1.0,\ubcf4\uc815 \ud3c9\uade0 \uc8fc\ubcc0 \uc774\uc775
ko,ADAVGTOTALPROFIT_VLABEL,1.0,\ubcf4\uc815 \ud3c9\uade0 \ucd1d \uc774\uc775
ko,ADCOUNT_VLABEL,1.0,\ubcf4\uc815 \uc218
ko,ADCUMAPPROVALRATE_VLABEL,1.0,\ubcf4\uc815 \ub204\uc801 \uc2b9\uc778 \ube44\uc728
ko,ADCUMCOUNT,1.0,\ubcf4\uc815 \ub204\uc801 \uc218
ko,ADCUMEVENTRATE_VLABEL,1.0,\ubcf4\uc815 \ub204\uc801 \uc774\ubca4\ud2b8 \ube44\uc728
ko,ADCUMNEVENTCOUNT_VLABEL,1.0,\ubcf4\uc815 \ub204\uc801 \ube44\uc774\ubca4\ud2b8 \uc218
ko,ADCUMNEVENTRATE_VLABEL,1.0,\ubcf4\uc815 \ub204\uc801 \ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,ADEMPIRICALODDS_VLABEL,1.0,\ubcf4\uc815 \uacbd\ud5d8\uc801 \uc624\uc988
ko,ADEVENTODDS_VLABEL,1.0,\ubcf4\uc815 \uc774\ubca4\ud2b8 \uc624\uc988
ko,ADJCUMINDETRATE_VLABEL,1.0,\ubcf4\uc815 \ub204\uc801 \ubd88\ud655\uc815 \ube44\uc728
ko,ADJMARGINDETRATE_VLABEL,1.0,\ubcf4\uc815 \uc8fc\ubcc0 \ubd88\ud655\uc815 \ube44\uc728
ko,ADLOGEVENTODDS_VLABEL,1.0,\ubcf4\uc815 \ub85c\uadf8(\uc774\ubca4\ud2b8 \uc624\uc988)
ko,ADMAREVENTRATE_VLABEL,1.0,\ubcf4\uc815 \uc8fc\ubcc0 \uc774\ubca4\ud2b8 \ube44\uc728
ko,ADMARNEVENTRATE_VLABEL,1.0,\ubcf4\uc815 \uc8fc\ubcc0 \ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,ADNEVENTCOUNT_VLABEL,1.0,\ubcf4\uc815 \ube44\uc774\ubca4\ud2b8 \uc218
ko,ADPOPPERCENTAGE_VLABEL,1.0,\ubcf4\uc815 \ubaa8\uc9d1\ub2e8 \ubc31\ubd84\uc728
ko,ADPROPPOP_VLABEL,1.0,\ubaa8\uc9d1\ub2e8 \ubcf4\uc815 \ube44\uc728
ko,ADPROPTOTEVENTCOUNT_VLABEL,1.0,\ucd1d \uc774\ubca4\ud2b8 \uc218\uc758 \ubcf4\uc815 \ube44\uc728
ko,ADVERSECOUNT_VLABEL,1.0,Adverse \uc6d0\uc778 %s \ube48\ub3c4
ko,ADVERSE_RULE_VLABEL,1.0,Adverse \uaddc\uce59 %s
ko,ADVERSE_VALUE_VLABEL,1.0,Adverse \ucc28\ubd84 %s
ko,ADVERSE_VLABEL,1.0,Adverse \ubcc0\uc218 %s
ko,APPLYMAXBINTOTAL_VLABEL,1.0,\ucd5c\ub300 \ucd1d \ud69f\uc218 \uc801\uc6a9
ko,APPLYMAXBINWIDTH_VLABEL,1.0,\ucd5c\ub300 \uc808\uc0ac\uac12 \ucc28\ubd84 \uc801\uc6a9
ko,APPLYMAXNUMBINS_VLABEL,1.0,\ucd5c\ub300 \uadf8\ub8f9 \uc801\uc6a9
ko,APPLYMINBINDIFF_VLABEL,1.0,\ucd5c\uc18c WOE \ucc28\ubd84 \uc801\uc6a9
ko,APPLYMINBINTOTAL_VLABEL,1.0,\ucd5c\uc18c \ucd1d \ud69f\uc218 \uc801\uc6a9
ko,APPLYMINBINWIDTH_VLABEL,1.0,\ucd5c\uc18c \uc808\uc0ac\uac12 \ucc28\ubd84 \uc801\uc6a9
ko,APPLYMINNUMBINS_VLABEL,1.0,\ucd5c\uc18c \uadf8\ub8f9 \uc801\uc6a9
ko,APPLYMINNUMEVENT_VLABEL,1.0,\ucd5c\uc18c \uc774\ubca4\ud2b8 \uc218 \uc801\uc6a9
ko,APPLYMINNUMNONEVENT_VLABEL,1.0,\ucd5c\uc18c \ube44\uc774\ubca4\ud2b8 \uc218 \uc801\uc6a9
ko,APPLYMONOTONICITY_VLABEL,1.0,WOE \ub2e8\uc870\uc131 \uc801\uc6a9
ko,ARATIO_VLABEL,1.0,\uc815\ud655\ub3c4
ko,ATTEVENTRATE_TITLE,1.0,\uc18d\uc131 \uc774\ubca4\ud2b8 \ube44\uc728 \ubc0f \ud3c9\uade0 \uc2a4\ucf54\uc5b4
ko,ATTPROPBYSCORE_TITLE,1.0,\uc2a4\ucf54\uc5b4\ubcc4 \uc18d\uc131 \ube44\uc728
ko,AUGEVENTRATE_VLABEL,1.0,\ud655\ub300 \ub370\uc774\ud130 \uc774\ubca4\ud2b8 \ube44\uc728
ko,AVGMARGPROFIT_VLABEL,1.0,\ud3c9\uade0 \uc8fc\ubcc0 \uc774\uc775
ko,AVGSCPTS_VLABEL,1.0,\ud3c9\uade0 \uc2a4\ucf54\uc5b4\uce74\ub4dc \ud3ec\uc778\ud2b8
ko,AVGTOTALPROFIT_VLABEL,1.0,\ud3c9\uade0 \ucd1d \uc774\uc775
ko,BASELINE_VLABEL,1.0,\uae30\uc900\uc120
ko,BUCKET_VLABEL,1.0,\ubc84\ud0b7
ko,CALCROLE_VLABEL,1.0,\uacc4\uc0b0\ub41c \uc5ed\ud560
ko,CALCWOE_VLABEL,1.0,\uacc4\uc0b0\ub41c WOE
ko,CCFVAR_VLABEL,1.0,CCF \ubcc0\uc218
ko,CHARANALYSIS_TITLE,1.0,\ud2b9\uc131 \ubd84\uc11d: %s
ko,CODESWRONGTYPE_ERROR,1.0,\uc624\ub958: \ucf54\ub4dc \ub370\uc774\ud130\uc5d0\uc11c \uc608\uce21\ub41c \ubcc0\uc218\ub294 \uc62c\ubc14\ub978 \uc720\ud615\uc774 \uc544\ub2c8\uac70\ub098 \uc874\uc7ac\ud558\uc9c0 \uc54a\uc2b5\ub2c8\ub2e4.
ko,COEFF_VLABEL,1.0,\uacc4\uc218
ko,COUNT_VLABEL,1.0,\uac1c\uc218
ko,CUMAPPROVALRATE_VLABEL,1.0,\ub204\uc801 \uc2b9\uc778 \ube44\uc728
ko,CUMCOUNT_VLABEL,1.0,\ub204\uc801 \uc218
ko,CUMEVENTCOUNT_VLABEL,1.0,\ub204\uc801 \uc774\ubca4\ud2b8 \uc218
ko,CUMEVENTRATE_TITLE,1.0,\uc2a4\ucf54\uc5b4\ubcc4 \ub204\uc801 \uc774\ubca4\ud2b8 \ube44\uc728
ko,CUMEVENTRATE_VLABEL,1.0,\ub204\uc801 \uc774\ubca4\ud2b8 \ube44\uc728
ko,CUMINDETCOUNT_VLABEL,1.0,\ub204\uc801 \ubd88\ud655\uc815 \uac1c\uc218
ko,CUMINDETRATE_VLABEL,1.0,\ub204\uc801 \ubd88\ud655\uc815 \ube44\uc728
ko,CUMNEVENTCOUNT_VLABEL,1.0,\ub204\uc801 \ube44\uc774\ubca4\ud2b8 \uc218
ko,CUMNEVENTRATE_VLABEL,1.0,\ub204\uc801 \ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,CUTOFFOUTOFRANGE_ERROR,1.0,"\uc624\ub958:  \uc0ac\uc6a9\uc790 \uc815\uc758\ub41c \uc808\uc0ac\uac12\uc740 \ud0c0\uac9f \uac12 \ubc94\uc704 [%#1s,%#2s) \uc548\uc5d0 \uc788\uc5b4\uc57c \ud569\ub2c8\ub2e4."
ko,CUTOFFSCORE_VLABEL,1.0,\uc808\uc0ac\uac12 \uc2a4\ucf54\uc5b4
ko,DATAROLE_VLABEL,1.0,\ub370\uc774\ud130 \uc5ed\ud560
ko,DISPVAR_VLABEL,1.0,\ubcc0\uc218
ko,DISPWOE_VLABEL,1.0,\uc0c8\ub85c\uc6b4 WOE
ko,EFFECTNUM_VLABEL,1.0,\ud6a8\uacfc \ubc88\ud638
ko,EFFECT_VLABEL,1.0,\ud6a8\uacfc
ko,EFFLABEL_VLABEL,1.0,\ud6a8\uacfc \ub808\uc774\ube14
ko,EMCCF_VLABEL,1.0,\ud3c9\uade0 CCF
ko,EMEXPOSURE_VLABEL,1.0,\ud3c9\uade0 Exposure
ko,EMLGD_VLABEL,1.0,\ud3c9\uade0 LGD
ko,EMPD_VLABEL,1.0,\ud3c9\uade0 \uc608\uce21 \ud655\ub960
ko,EMPIRICALODDS_VLABEL,1.0,\uacbd\ud5d8\uc801 \uc624\uc988
ko,ERATE_VLABEL,1.0,\uc774\ubca4\ud2b8 \ube44\uc728
ko,EVENTCOUNT_VLABEL,1.0,\uc774\ubca4\ud2b8 \uc218
ko,EVENTODDS_VLABEL,1.0,\uc774\ubca4\ud2b8 \uc624\uc988
ko,EVENTRATETARGET_VLABEL,1.0,\uc774\ubca4\ud2b8 \ube44\uc728 %#1s = %#2s
ko,EVENTRATE_VLABEL,1.0,\uc774\ubca4\ud2b8 \ube44\uc728
ko,EXPORTROLE_VLABEL,1.0,\ub0b4\ubcf4\ub0b8 \uc5ed\ud560
ko,EXPOSUREVAR_VLABEL,1.0,Exposure \ubcc0\uc218
ko,FORMAT_VLABEL,1.0,\ucd9c\ub825\ud615\uc2dd
ko,FREQ_VLABEL,1.0,\ube48\ub3c4
ko,GENERATEBINS_NOTE,1.0,Interval \ubcc0\uc218\uc758 \ubc94\uc8fc \uc0dd\uc131
