Height,Weight,Count,Density
68.8728813559322,67.0,0.0,1.0292496553648e-14
69.2966101694915,67.0,0.0,6.981404369947501e-21
69.7203389830508,67.0,0.0,8.410979263592301e-21
70.1440677966101,67.0,0.0,1.5226740715876e-20
70.5677966101694,67.0,0.0,1.5008365034162002e-20
70.9915254237288,67.0,0.0,1.4452499662526e-20
71.4152542372881,67.0,0.0,1.1170246991916e-20
71.8389830508474,67.0,0.0,8.5232690317464e-21
72.2627118644067,67.0,0.0,6.4291062147035005e-21
72.6864406779661,67.0,0.0,3.9692003199415e-21
73.1101694915254,67.0,0.0,8.720693779508e-21
73.5338983050847,67.0,0.0,7.5900800538158e-21
73.957627118644,67.0,0.0,1.0100986803219999e-20
74.3813559322033,67.0,0.0,7.4077901263245e-21
74.8050847457627,67.0,0.0,4.6512365843856e-21
75.228813559322,67.0,0.0,4.8340434997599005e-21
75.6525423728813,67.0,0.0,2.7793268581781e-22
76.0762711864406,67.0,0.0,2.6999175193730003e-21
76.5,67.0,0.0,1.233160857194e-20
51.5,70.9491525423729,1.0,5.1167661828471e-06
51.9237288135593,70.9491525423729,0.0,4.5330842639152e-06
52.3474576271186,70.9491525423729,0.0,3.1522234123649e-06
52.7711864406779,70.9491525423729,0.0,1.7223470902726e-06
53.1949152542373,70.9491525423729,0.0,7.5050768743067e-07
53.6186440677966,70.9491525423729,0.0,3.1394777221072e-07
54.0423728813559,70.9491525423729,0.0,3.1628979961813e-07
54.4661016949152,70.9491525423729,0.0,7.6086677862314e-07
54.8898305084745,70.9491525423729,0.0,1.7563673575385e-06
55.3135593220339,70.9491525423729,0.0,3.263143540337e-06
55.7372881355932,70.9491525423729,0.0,4.8747538665678e-06
56.1610169491525,70.9491525423729,1.0,6.0338716003991e-06
56.5847457627118,70.9491525423729,0.0,6.56916261156e-06
57.0084745762711,70.9491525423729,0.0,6.7979915385134e-06
57.4322033898305,70.9491525423729,0.0,6.9363755611636e-06
57.8559322033898,70.9491525423729,0.0,6.7052773516294e-06
58.2796610169491,70.9491525423729,0.0,5.7890346764033e-06
58.7033898305084,70.9491525423729,0.0,4.4186014787996e-06
59.1271186440678,70.9491525423729,0.0,3.2015348862672e-06
59.5508474576271,70.9491525423729,0.0,2.5328672958008e-06
59.9745762711864,70.9491525423729,0.0,2.3635824698296e-06
60.3983050847457,70.9491525423729,0.0,2.3991217578978e-06
60.822033898305,70.9491525423729,0.0,2.3641165448544e-06
61.2457627118644,70.9491525423729,0.0,2.1490348240027e-06
61.6694915254237,70.9491525423729,0.0,1.8156094622788e-06
62.093220338983,70.9491525423729,0.0,1.4843736563492e-06
62.5169491525423,70.9491525423729,0.0,1.2159552028466e-06
62.9406779661017,70.9491525423729,0.0,9.9104284786995e-07
63.364406779661,70.9491525423729,0.0,7.6845185660936e-07
63.7881355932203,70.9491525423729,0.0,5.3868905347778e-07
64.2118644067796,70.9491525423729,0.0,3.290846738818e-07
64.6355932203389,70.9491525423729,0.0,1.7226605775117e-07
65.0593220338983,70.9491525423729,0.0,7.7553398101378e-08
65.4830508474576,70.9491525423729,0.0,3.0681119872896e-08
65.9067796610169,70.9491525423729,0.0,1.0978707928487e-08
66.3305084745762,70.9491525423729,0.0,3.6283420719795e-09
66.7542372881355,70.9491525423729,0.0,1.1241631848013e-09
67.1779661016949,70.9491525423729,0.0,3.3698407617923004e-10
67.6016949152542,70.9491525423729,0.0,1.0241177092774e-10
68.0254237288135,70.9491525423729,0.0,3.1230119372719e-11
68.4491525423728,70.9491525423729,0.0,8.993795522290898e-12
68.8728813559322,70.9491525423729,0.0,2.2199653265801e-12
69.2966101694915,70.9491525423729,0.0,4.4097075772103997e-13
69.7203389830508,70.9491525423729,0.0,7.1522211210248e-14
70.1440677966101,70.9491525423729,0.0,9.1235312275123e-15
70.5677966101694,70.9491525423729,0.0,9.1341708985254e-16
70.9915254237288,70.9491525423729,0.0,0.0
71.4152542372881,70.9491525423729,0.0,0.0
71.8389830508474,70.9491525423729,0.0,0.0
72.2627118644067,70.9491525423729,0.0,0.0
72.6864406779661,70.9491525423729,0.0,0.0
73.1101694915254,70.9491525423729,0.0,0.0
73.5338983050847,70.9491525423729,0.0,0.0
73.957627118644,70.9491525423729,0.0,0.0
74.3813559322033,70.9491525423729,0.0,0.0
74.8050847457627,70.9491525423729,0.0,0.0
75.228813559322,70.9491525423729,0.0,0.0
75.6525423728813,70.9491525423729,0.0,0.0
76.0762711864406,70.9491525423729,0.0,0.0
76.5,70.9491525423729,0.0,0.0
51.5,74.8983050847457,0.0,4.3538429003917e-06
51.9237288135593,74.8983050847457,0.0,3.8571938929018e-06
52.3474576271186,74.8983050847457,0.0,2.6822560474108e-06
52.7711864406779,74.8983050847457,0.0,1.4657740127566e-06
53.1949152542373,74.8983050847457,0.0,6.397611519269e-07
53.6186440677966,74.8983050847457,0.0,2.7176119943703e-07
54.0423728813559,74.8983050847457,0.0,2.8422620591855e-07
54.4661016949152,74.8983050847457,0.0,6.8841244752632e-07
54.8898305084745,74.8983050847457,0.0,1.5893900469539e-06
55.3135593220339,74.8983050847457,0.0,2.9692010336286e-06
55.7372881355932,74.8983050847457,0.0,4.4991863210967e-06
56.1610169491525,74.8983050847457,0.0,5.7194433635887e-06
56.5847457627118,74.8983050847457,0.0,6.4867748748785e-06
57.0084745762711,74.8983050847457,0.0,7.0537337030224e-06
57.4322033898305,74.8983050847457,0.0,7.5764999377306e-06
57.8559322033898,74.8983050847457,0.0,7.818589402176e-06
58.2796610169491,74.8983050847457,0.0,7.5646669650677e-06
58.7033898305084,74.8983050847457,0.0,7.0555613197806e-06
59.1271186440678,74.8983050847457,0.0,6.7431015540285e-06
59.5508474576271,74.8983050847457,0.0,6.7988953641742e-06
59.9745762711864,74.8983050847457,0.0,7.038963730018e-06
60.3983050847457,74.8983050847457,0.0,7.1571036247494e-06
60.822033898305,74.8983050847457,0.0,6.9237578540609e-06
61.2457627118644,74.8983050847457,0.0,6.3076882065107e-06
61.6694915254237,74.8983050847457,0.0,5.4860461128114e-06
62.093220338983,74.8983050847457,0.0,4.6778174712766e-06
62.5169491525423,74.8983050847457,0.0,3.962004720705e-06
62.9406779661017,74.8983050847457,0.0,3.2755272530473e-06
63.364406779661,74.8983050847457,0.0,2.5449423784709e-06
63.7881355932203,74.8983050847457,0.0,1.7893910781307e-06
64.2118644067796,74.8983050847457,0.0,1.1112225088245e-06
64.6355932203389,74.8983050847457,0.0,6.064607636729e-07
65.0593220338983,74.8983050847457,0.0,2.9501450354998e-07
65.4830508474576,74.8983050847457,0.0,1.3089919823604e-07
65.9067796610169,74.8983050847457,0.0,5.3788857005395e-08
66.3305084745762,74.8983050847457,0.0,2.0582717225745e-08
66.7542372881355,74.8983050847457,0.0,7.4805195920452e-09
67.1779661016949,74.8983050847457,0.0,2.6976988800033e-09
67.6016949152542,74.8983050847457,0.0,9.8384121864203e-10
68.0254237288135,74.8983050847457,0.0,3.429279192633e-10
68.4491525423728,74.8983050847457,0.0,1.0538768180134e-10
68.8728813559322,74.8983050847457,0.0,2.6770789127674e-11
69.2966101694915,74.8983050847457,0.0,5.418909375432399e-12
69.7203389830508,74.8983050847457,0.0,8.7834113755175e-13
70.1440677966101,74.8983050847457,0.0,1.1192679402208999e-13
70.5677966101694,74.8983050847457,0.0,1.1205922471172e-14
70.9915254237288,74.8983050847457,0.0,0.0
71.4152542372881,74.8983050847457,0.0,0.0
71.8389830508474,74.8983050847457,0.0,7.1096173648932e-22
72.2627118644067,74.8983050847457,0.0,0.0
72.6864406779661,74.8983050847457,0.0,0.0
73.1101694915254,74.8983050847457,0.0,5.3072425089285e-21
73.5338983050847,74.8983050847457,0.0,6.9637750831425e-21
73.957627118644,74.8983050847457,0.0,9.524571163241801e-21
74.3813559322033,74.8983050847457,0.0,1.1963978488449e-20
74.8050847457627,74.8983050847457,0.0,1.073282354424e-20
75.228813559322,74.8983050847457,0.0,1.1128887961288001e-20
75.6525423728813,74.8983050847457,0.0,7.918600003970101e-21
76.0762711864406,74.8983050847457,0.0,1.1779051922755001e-20
76.5,74.8983050847457,0.0,1.8211208365967e-20
51.5,78.8474576271186,0.0,2.6822828983493e-06
51.9237288135593,78.8474576271186,0.0,2.376332799764e-06
52.3474576271186,78.8474576271186,0.0,1.6526417615837e-06
52.7711864406779,78.8474576271186,0.0,9.0409912269251e-07
53.1949152542373,78.8474576271186,0.0,3.9937125613967e-07
53.6186440677966,78.8474576271186,0.0,1.8806539891122e-07
54.0423728813559,78.8474576271186,0.0,2.4164968382554e-07
54.4661016949152,78.8474576271186,0.0,6.0197397563252e-07
54.8898305084745,78.8474576271186,0.0,1.3815421903165e-06
55.3135593220339,78.8474576271186,0.0,2.619734958869e-06
55.7372881355932,78.8474576271186,0.0,4.1570745345452e-06
56.1610169491525,78.8474576271186,0.0,5.7382515703388e-06
56.5847457627118,78.8474576271186,0.0,7.2733456694464e-06
57.0084745762711,78.8474576271186,0.0,8.86367081274e-06
57.4322033898305,78.8474576271186,0.0,1.05122087e-05
57.8559322033898,78.8474576271186,0.0,1.204020072e-05
58.2796610169491,78.8474576271186,0.0,1.341523663e-05
58.7033898305084,78.8474576271186,0.0,1.48478712e-05
59.1271186440678,78.8474576271186,0.0,1.635535182e-05
59.5508474576271,78.8474576271186,0.0,1.753632144e-05
59.9745762711864,78.8474576271186,0.0,1.797134925e-05
60.3983050847457,78.8474576271186,0.0,1.758450399e-05
60.822033898305,78.8474576271186,0.0,1.654041427e-05
61.2457627118644,78.8474576271186,0.0,1.507161535e-05
61.6694915254237,78.8474576271186,0.0,1.343766542e-05
62.093220338983,78.8474576271186,0.0,1.181741633e-05
62.5169491525423,78.8474576271186,0.0,1.019596953e-05
62.9406779661017,78.8474576271186,0.0,8.4483650532972e-06
63.364406779661,78.8474576271186,0.0,6.5391657740941e-06
63.7881355932203,78.8474576271186,0.0,4.6232568848172e-06
64.2118644067796,78.8474576271186,0.0,2.9600137218777e-06
64.6355932203389,78.8474576271186,0.0,1.7299810590162e-06
65.0593220338983,78.8474576271186,0.0,9.3819996038852e-07
65.4830508474576,78.8474576271186,0.0,4.7557935797566e-07
65.9067796610169,78.8474576271186,0.0,2.2399462515603e-07
66.3305084745762,78.8474576271186,0.0,9.8410019370953e-08
66.7542372881355,78.8474576271186,0.0,4.1780743252306e-08
67.1779661016949,78.8474576271186,0.0,1.778849345697e-08
67.6016949152542,78.8474576271186,0.0,7.4180695118553e-09
68.0254237288135,78.8474576271186,0.0,2.8032954100746e-09
68.4491525423728,78.8474576271186,0.0,8.958768507837501e-10
68.8728813559322,78.8474576271186,0.0,2.3236896754404002e-10
69.2966101694915,78.8474576271186,0.0,4.7887520178565e-11
69.7203389830508,78.8474576271186,0.0,7.8501982946424e-12
70.1440677966101,78.8474576271186,0.0,1.0148474454247998e-12
70.5677966101694,78.8474576271186,0.0,1.0338478261290999e-13
70.9915254237288,78.8474576271186,0.0,9.134152899075301e-16
71.4152542372881,78.8474576271186,0.0,0.0
71.8389830508474,78.8474576271186,0.0,0.0
72.2627118644067,78.8474576271186,0.0,0.0
72.6864406779661,78.8474576271186,0.0,0.0
73.1101694915254,78.8474576271186,0.0,0.0
73.5338983050847,78.8474576271186,0.0,0.0
73.957627118644,78.8474576271186,0.0,0.0
74.3813559322033,78.8474576271186,0.0,0.0
74.8050847457627,78.8474576271186,0.0,0.0
75.228813559322,78.8474576271186,0.0,0.0
75.6525423728813,78.8474576271186,0.0,0.0
76.0762711864406,78.8474576271186,0.0,0.0
76.5,78.8474576271186,0.0,0.0
51.5,82.7966101694915,0.0,1.1964504236616e-06
51.9237288135593,82.7966101694915,0.0,1.0600694363281e-06
52.3474576271186,82.7966101694915,0.0,7.3785758706822e-07
52.7711864406779,82.7966101694915,0.0,4.0719685771569e-07
53.1949152542373,82.7966101694915,0.0,1.9642108854714e-07
53.6186440677966,82.7966101694915,0.0,1.539789747429e-07
54.0423728813559,82.7966101694915,0.0,3.2910814266526e-07
54.4661016949152,82.7966101694915,0.0,8.4865513683861e-07
54.8898305084745,82.7966101694915,0.0,1.8966004562281e-06
55.3135593220339,82.7966101694915,0.0,3.5930517826344e-06
55.7372881355932,82.7966101694915,0.0,5.8790993878548e-06
56.1610169491525,82.7966101694915,0.0,8.5498738682682e-06
56.5847457627118,82.7966101694915,0.0,1.142710423e-05
57.0084745762711,82.7966101694915,0.0,1.447653528e-05
57.4322033898305,82.7966101694915,0.0,1.778904586e-05
57.8559322033898,82.7966101694915,1.0,2.15882768e-05
58.2796610169491,82.7966101694915,0.0,2.617568655e-05
58.7033898305084,82.7966101694915,0.0,3.141487795e-05
59.1271186440678,82.7966101694915,0.0,3.616388544e-05
59.5508474576271,82.7966101694915,0.0,3.881836216e-05
59.9745762711864,82.7966101694915,0.0,3.872844234e-05
60.3983050847457,82.7966101694915,0.0,3.667386014e-05
60.822033898305,82.7966101694915,1.0,3.388247475e-05
61.2457627118644,82.7966101694915,0.0,3.105450752e-05
61.6694915254237,82.7966101694915,0.0,2.828156251e-05
62.093220338983,82.7966101694915,0.0,2.535125086e-05
62.5169491525423,82.7966101694915,0.0,2.199365965e-05
62.9406779661017,82.7966101694915,0.0,1.81113545e-05
63.364406779661,82.7966101694915,0.0,1.394171448e-05
63.7881355932203,82.7966101694915,0.0,9.986413170529e-06
64.2118644067796,82.7966101694915,0.0,6.7169904637096e-06
64.6355932203389,82.7966101694915,0.0,4.3056493450707e-06
65.0593220338983,82.7966101694915,0.0,2.6349041257423e-06
65.4830508474576,82.7966101694915,0.0,1.5124456660285e-06
65.9067796610169,82.7966101694915,0.0,8.0303706504075e-07
66.3305084745762,82.7966101694915,0.0,4.017513036896e-07
66.7542372881355,82.7966101694915,0.0,1.9766156917087e-07
67.1779661016949,82.7966101694915,0.0,9.6535514208577e-08
67.6016949152542,82.7966101694915,0.0,4.4366092583759e-08
68.0254237288135,82.7966101694915,0.0,1.7964219398138e-08
68.4491525423728,82.7966101694915,0.0,6.2857047689045e-09
68.8728813559322,82.7966101694915,0.0,2.0510778690109e-09
69.2966101694915,82.7966101694915,0.0,7.663987659809301e-10
69.7203389830508,82.7966101694915,0.0,3.6948168662626005e-10
70.1440677966101,82.7966101694915,0.0,1.9211622522712e-10
70.5677966101694,82.7966101694915,0.0,8.922629176621e-11
70.9915254237288,82.7966101694915,0.0,3.423862805185e-11
71.4152542372881,82.7966101694915,0.0,1.0630179105242e-11
71.8389830508474,82.7966101694915,0.0,2.6375391807102996e-12
72.2627118644067,82.7966101694915,0.0,5.2070311876552e-13
72.6864406779661,82.7966101694915,0.0,8.1559208827577e-14
73.1101694915254,82.7966101694915,0.0,1.0036973599726e-14
73.5338983050847,82.7966101694915,0.0,9.1342671740769e-16
73.957627118644,82.7966101694915,0.0,0.0
74.3813559322033,82.7966101694915,0.0,0.0
74.8050847457627,82.7966101694915,0.0,0.0
75.228813559322,82.7966101694915,0.0,0.0
75.6525423728813,82.7966101694915,0.0,0.0
76.0762711864406,82.7966101694915,0.0,0.0
76.5,82.7966101694915,0.0,0.0
51.5,86.7457627118644,0.0,3.8645722018201e-07
51.9237288135593,86.7457627118644,0.0,3.427555295241e-07
52.3474576271186,86.7457627118644,0.0,2.406781922201e-07
52.7711864406779,86.7457627118644,0.0,1.4359567519712e-07
53.1949152542373,86.7457627118644,0.0,1.1545161689949e-07
53.6186440677966,86.7457627118644,0.0,2.3819226416556e-07
54.0423728813559,86.7457627118644,0.0,6.7863546850041e-07
54.4661016949152,86.7457627118644,0.0,1.7323267251552e-06
54.8898305084745,86.7457627118644,0.0,3.7506709826253e-06
55.3135593220339,86.7457627118644,0.0,6.9325946132202e-06
55.7372881355932,86.7457627118644,0.0,1.11169274e-05
56.1610169491525,86.7457627118644,0.0,1.579808355e-05
56.5847457627118,86.7457627118644,0.0,2.046835593e-05
57.0084745762711,86.7457627118644,0.0,2.511379353e-05
57.4322033898305,86.7457627118644,0.0,3.049027259e-05
57.8559322033898,86.7457627118644,0.0,3.785176382e-05
58.2796610169491,86.7457627118644,0.0,4.795079219e-05
58.7033898305084,86.7457627118644,0.0,5.962985243e-05
59.1271186440678,86.7457627118644,0.0,6.950063772e-05
59.5508474576271,86.7457627118644,1.0,7.409427419e-05
59.9745762711864,86.7457627118644,0.0,7.282156144e-05
60.3983050847457,86.7457627118644,1.0,6.821857505e-05
60.822033898305,86.7457627118644,0.0,6.323343909e-05
61.2457627118644,86.7457627118644,0.0,5.896911771e-05
61.6694915254237,86.7457627118644,1.0,5.482928216e-05
62.093220338983,86.7457627118644,0.0,4.979040467e-05
62.5169491525423,86.7457627118644,1.0,4.328360444e-05
62.9406779661017,86.7457627118644,0.0,3.55129356e-05
63.364406779661,86.7457627118644,1.0,2.740049939e-05
63.7881355932203,86.7457627118644,0.0,2.011190478e-05
64.2118644067796,86.7457627118644,0.0,1.435203926e-05
64.6355932203389,86.7457627118644,0.0,1.005712801e-05
65.0593220338983,86.7457627118644,0.0,6.789681423958e-06
65.4830508474576,86.7457627118644,0.0,4.2851217173239e-06
65.9067796610169,86.7457627118644,0.0,2.5144999616716e-06
66.3305084745762,86.7457627118644,0.0,1.414733512551e-06
66.7542372881355,86.7457627118644,0.0,7.8694732922302e-07
67.1779661016949,86.7457627118644,0.0,4.2378597815478e-07
67.6016949152542,86.7457627118644,0.0,2.0805750040349e-07
68.0254237288135,86.7457627118644,0.0,8.9453667879648e-08
68.4491525423728,86.7457627118644,0.0,3.4712559679882e-08
68.8728813559322,86.7457627118644,0.0,1.4059928191204e-08
69.2966101694915,86.7457627118644,0.0,7.0717999192664e-09
69.7203389830508,86.7457627118644,0.0,4.1646912778736e-09
70.1440677966101,86.7457627118644,0.0,2.3741163950374e-09
70.5677966101694,86.7457627118644,0.0,1.1815409865535e-09
70.9915254237288,86.7457627118644,0.0,4.9859534748374e-10
71.4152542372881,86.7457627118644,0.0,1.7830003034587e-10
71.8389830508474,86.7457627118644,0.0,5.4191418079586e-11
72.2627118644067,86.7457627118644,0.0,1.4002002238682e-11
72.6864406779661,86.7457627118644,0.0,3.0540843626757e-12
73.1101694915254,86.7457627118644,0.0,5.5406651371671e-13
73.5338983050847,86.7457627118644,0.0,8.1814721936809e-14
73.957627118644,86.7457627118644,0.0,9.1235534397933e-15
74.3813559322033,86.7457627118644,0.0,9.1343958254776e-16
74.8050847457627,86.7457627118644,0.0,4.8241173324092e-21
75.228813559322,86.7457627118644,0.0,4.3534515638665004e-21
75.6525423728813,86.7457627118644,0.0,0.0
76.0762711864406,86.7457627118644,0.0,4.8766433013063e-21
76.5,86.7457627118644,0.0,1.0015502856792e-20
51.5,90.6949152542373,0.0,9.0637265967259e-08
51.9237288135593,90.6949152542373,0.0,8.1662444435489e-08
52.3474576271186,90.6949152542373,0.0,6.388113772534e-08
52.7711864406779,90.6949152542373,0.0,6.7117500202152e-08
53.1949152542373,90.6949152542373,0.0,1.5552262049407e-07
53.6186440677966,90.6949152542373,0.0,4.8041588214631e-07
54.0423728813559,90.6949152542373,0.0,1.3631841553948e-06
54.4661016949152,90.6949152542373,0.0,3.3282698379354e-06
54.8898305084745,90.6949152542373,0.0,6.9494641135669e-06
55.3135593220339,90.6949152542373,0.0,1.246787419e-05
55.7372881355932,90.6949152542373,0.0,1.941884654e-05
56.1610169491525,90.6949152542373,0.0,2.670969198e-05
56.5847457627118,90.6949152542373,0.0,3.339809546e-05
57.0084745762711,90.6949152542373,1.0,3.9812134e-05
57.4322033898305,90.6949152542373,0.0,4.805695595e-05
57.8559322033898,90.6949152542373,1.0,6.10059866e-05
58.2796610169491,90.6949152542373,0.0,7.977833755e-05
58.7033898305084,90.6949152542373,1.0,0.00010129568977
59.1271186440678,90.6949152542373,2.0,0.00011883917471
59.5508474576271,90.6949152542373,3.0,0.00012670342451
59.9745762711864,90.6949152542373,1.0,0.00012490282183
60.3983050847457,90.6949152542373,0.0,0.00011849826298
60.822033898305,90.6949152542373,1.0,0.00011238201484
61.2457627118644,90.6949152542373,0.0,0.00010763969828
61.6694915254237,90.6949152542373,0.0,0.00010240436526
62.093220338983,90.6949152542373,1.0,9.453925456e-05
62.5169491525423,90.6949152542373,0.0,8.320192203e-05
62.9406779661017,90.6949152542373,0.0,6.912981459e-05
63.364406779661,90.6949152542373,0.0,5.434115799e-05
63.7881355932203,90.6949152542373,0.0,4.114704733e-05
64.2118644067796,90.6949152542373,0.0,3.074668349e-05
64.6355932203389,90.6949152542373,0.0,2.276657733e-05
65.0593220338983,90.6949152542373,0.0,1.628673841e-05
65.4830508474576,90.6949152542373,0.0,1.096505925e-05
65.9067796610169,90.6949152542373,0.0,6.9748427110719e-06
66.3305084745762,90.6949152542373,0.0,4.3146397556309e-06
66.7542372881355,90.6949152542373,0.0,2.6217766616306e-06
67.1779661016949,90.6949152542373,0.0,1.5094445283016e-06
67.6016949152542,90.6949152542373,0.0,7.846077546011e-07
68.0254237288135,90.6949152542373,0.0,3.657450837451e-07
68.4491525423728,90.6949152542373,0.0,1.6563605481242e-07
68.8728813559322,90.6949152542373,0.0,8.5479320718304e-08
69.2966101694915,90.6949152542373,0.0,5.3102732139281e-08
69.7203389830508,90.6949152542373,0.0,3.4599138564918e-08
70.1440677966101,90.6949152542373,0.0,2.0683681947313e-08
70.5677966101694,90.6949152542373,0.0,1.0763332740401e-08
70.9915254237288,90.6949152542373,0.0,4.8299385147325e-09
71.4152542372881,90.6949152542373,0.0,1.8755364716649e-09
71.8389830508474,90.6949152542373,0.0,6.3020587591673e-10
72.2627118644067,90.6949152542373,0.0,1.8173089096547002e-10
72.6864406779661,90.6949152542373,0.0,4.4300540032736e-11
73.1101694915254,90.6949152542373,0.0,8.968161999997699e-12
73.5338983050847,90.6949152542373,0.0,1.4820995892494998e-12
73.957627118644,90.6949152542373,0.0,1.9348600577043998e-13
74.3813559322033,90.6949152542373,0.0,2.1242902600249e-14
74.8050847457627,90.6949152542373,0.0,9.1342451710726e-16
75.228813559322,90.6949152542373,0.0,0.0
75.6525423728813,90.6949152542373,0.0,0.0
76.0762711864406,90.6949152542373,0.0,0.0
76.5,90.6949152542373,0.0,0.0
51.5,94.6440677966102,0.0,1.6598412682983e-08
51.9237288135593,94.6440677966102,0.0,1.9415882191144e-08
52.3474576271186,94.6440677966102,0.0,3.3834462997124e-08
52.7711864406779,94.6440677966102,0.0,9.7592835114465e-08
53.1949152542373,94.6440677966102,0.0,3.1411892514131e-07
53.6186440677966,94.6440677966102,0.0,9.2596757633597e-07
54.0423728813559,94.6440677966102,0.0,2.4019733128449e-06
54.4661016949152,94.6440677966102,0.0,5.4479353940854e-06
54.8898305084745,94.6440677966102,0.0,1.078293658e-05
55.3135593220339,94.6440677966102,0.0,1.862033892e-05
55.7372881355932,94.6440677966102,1.0,2.817104328e-05
56.1610169491525,94.6440677966102,0.0,3.783897118e-05
56.5847457627118,94.6440677966102,2.0,4.65030026e-05
57.0084745762711,94.6440677966102,0.0,5.525910657e-05
57.4322033898305,94.6440677966102,0.0,6.802108489e-05
57.8559322033898,94.6440677966102,1.0,8.951641788e-05
58.2796610169491,94.6440677966102,0.0,0.00012095432361
58.7033898305084,94.6440677966102,0.0,0.00015655304069
59.1271186440678,94.6440677966102,1.0,0.00018553305042
59.5508474576271,94.6440677966102,1.0,0.00019987929676
59.9745762711864,94.6440677966102,0.0,0.00020061778637
60.3983050847457,94.6440677966102,0.0,0.00019551086658
60.822033898305,94.6440677966102,2.0,0.00019110772785
61.2457627118644,94.6440677966102,0.0,0.00018812547787
61.6694915254237,94.6440677966102,2.0,0.000183291163
62.093220338983,94.6440677966102,0.0,0.00017323966572
62.5169491525423,94.6440677966102,1.0,0.0001564902487
62.9406779661017,94.6440677966102,1.0,0.00013386847898
63.364406779661,94.6440677966102,0.0,0.00010851938989
63.7881355932203,94.6440677966102,0.0,8.46551659e-05
64.2118644067796,94.6440677966102,0.0,6.496334608e-05
64.6355932203389,94.6440677966102,1.0,4.932929143e-05
65.0593220338983,94.6440677966102,0.0,3.6396144e-05
65.4830508474576,94.6440677966102,0.0,2.562107287e-05
65.9067796610169,94.6440677966102,0.0,1.730430165e-05
66.3305084745762,94.6440677966102,0.0,1.142811848e-05
66.7542372881355,94.6440677966102,0.0,7.3565564255184e-06
67.1779661016949,94.6440677966102,0.0,4.4610477765909e-06
67.6016949152542,94.6440677966102,0.0,2.4789533964871e-06
68.0254237288135,94.6440677966102,0.0,1.2954703521635e-06
68.4491525423728,94.6440677966102,0.0,7.0599153397997e-07
68.8728813559322,94.6440677966102,0.0,4.4543441989598e-07
69.2966101694915,94.6440677966102,0.0,3.1235726230955e-07
69.7203389830508,94.6440677966102,0.0,2.1413565379102e-07
70.1440677966101,94.6440677966102,0.0,1.3213343351803e-07
70.5677966101694,94.6440677966102,0.0,7.1441998685638e-08
70.9915254237288,94.6440677966102,0.0,3.3763156213908e-08
71.4152542372881,94.6440677966102,0.0,1.3950634167635e-08
71.8389830508474,94.6440677966102,0.0,5.0004614976677e-09
72.2627118644067,94.6440677966102,0.0,1.5301422941398e-09
72.6864406779661,94.6440677966102,0.0,3.9223479363642e-10
73.1101694915254,94.6440677966102,0.0,8.278056258463001e-11
73.5338983050847,94.6440677966102,0.0,1.4183962400422e-11
73.957627118644,94.6440677966102,0.0,1.9320217930596e-12
74.3813559322033,94.6440677966102,0.0,2.1648052194255e-13
74.8050847457627,94.6440677966102,0.0,1.1205924646657e-14
75.228813559322,94.6440677966102,0.0,0.0
75.6525423728813,94.6440677966102,0.0,0.0
76.0762711864406,94.6440677966102,0.0,0.0
76.5,94.6440677966102,0.0,0.0
